ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3,VOLAU,VOLAD,TIMAU
46271-46227-46226,46227,46271,46226,-1,0.0,0.0,0.0,0.0,0.0,0.0
46271-46227-46240,46227,46271,46240,-1,0.0,0.0,0.0,0.0,0.0,0.0
46271-46227-46271,46227,46271,46271,0,0.0,0.0,0.0,0.0,0.0,-1.0
46271-46227-46310,46227,46271,46310,0,0.0,0.0,0.0,0.0,0.0,-1.0
46271-46227-46316,46227,46271,46316,-1,0.0,0.0,0.0,0.5262317,0.0,0.0
46310-46227-46226,46227,46310,46226,-1,0.0,0.0,0.0,30.558088,0.0,0.0
46310-46227-46240,46227,46310,46240,-1,0.0,0.0,0.0,13.401099,0.0,0.0
46310-46227-46271,46227,46310,46271,-1,0.0,0.0,0.0,0.0,0.0,0.0
46310-46227-46310,46227,46310,46310,0,0.0,0.0,0.0,0.0,0.0,-1.0
46310-46227-46316,46227,46310,46316,0,0.0,0.0,0.0,0.0,0.0,-1.0
46316-46227-46226,46227,46316,46226,0,0.0,0.0,0.0,0.0,0.0,-1.0
46316-46227-46240,46227,46316,46240,-1,0.0,0.0,0.0,94.232933,0.0,0.0
46316-46227-46271,46227,46316,46271,-1,0.0,0.0,0.0,0.0,0.0,0.0
46316-46227-46310,46227,46316,46310,-1,0.0,0.0,0.0,7.3228612,0.0,0.0
46316-46227-46316,46227,46316,46316,0,0.0,0.0,0.0,0.0,0.0,-1.0
46259-46232-46259,46232,46259,46259,0,0.0,0.0,0.0,0.0,0.0,-1.0
46259-46232-46318,46232,46259,46318,-1,0.0,0.0,0.0,40.676464,0.0,0.0
46259-46232-46511,46232,46259,46511,-1,0.0,0.0,0.0,16.138412,0.0,0.0
46318-46232-46259,46232,46318,46259,-1,0.0,0.0,0.0,294.25443,0.0,0.0
46318-46232-46318,46232,46318,46318,0,0.0,0.0,0.0,0.0,0.0,-1.0
46318-46232-46511,46232,46318,46511,-1,0.0,0.0,0.0,0.0481424,0.0,0.0
56316-46232-46259,46232,56316,46259,0,0.0,0.0,0.0,0.0,0.0,-1.0
56316-46232-46318,46232,56316,46318,-1,0.0,0.0,0.0,11.78023,0.0,0.0
56316-46232-46511,46232,56316,46511,-1,0.0,0.0,0.0,1.0974915,0.0,0.0
46227-46240-46227,46240,46227,46227,0,0.0,0.0,0.0,0.0,0.0,-1.0
46227-46240-46569,46240,46227,46569,-1,0.0,0.0,0.0,161.30286,0.0,0.0
46567-46240-46227,46240,46567,46227,-1,0.0,0.0,0.0,103.69457,0.0,0.0
46567-46240-46569,46240,46567,46569,0,0.0,0.0,0.0,0.0,0.0,-1.0
46247-46248-46247,46248,46247,46247,0,0.0,0.0,0.0,0.0,0.0,-1.0
46247-46248-46251,46248,46247,46251,-1,0.0,0.0,0.0,88.593529,0.0,0.0
46247-46248-46309,46248,46247,46309,-1,0.0,0.0,0.0,111.21602,0.0,0.0
46247-46248-46324,46248,46247,46324,-1,0.0,0.0,0.0,0.0,0.0,0.0
46251-46248-46247,46248,46251,46247,-1,0.0,0.0,0.0,75.461845,0.0,0.0
46251-46248-46251,46248,46251,46251,0,0.0,0.0,0.0,0.0,0.0,-1.0
46251-46248-46309,46248,46251,46309,-1,0.0,0.0,0.0,66.819832,0.0,0.0
46251-46248-46324,46248,46251,46324,0,0.0,0.0,0.0,0.0,0.0,-1.0
46309-46248-46247,46248,46309,46247,-1,0.0,0.0,0.0,56.687473,0.0,0.0
46309-46248-46251,46248,46309,46251,0,0.0,0.0,0.0,0.0,0.0,-1.0
46309-46248-46309,46248,46309,46309,0,0.0,0.0,0.0,0.0,0.0,-1.0
46309-46248-46324,46248,46309,46324,-1,0.0,0.0,0.0,3.4046664,0.0,0.0
46324-46248-46247,46248,46324,46247,0,0.0,0.0,0.0,0.0,0.0,-1.0
46324-46248-46251,46248,46324,46251,-1,0.0,0.0,0.0,4.0878439,0.0,0.0
46324-46248-46309,46248,46324,46309,-1,0.0,0.0,0.0,0.9657925,0.0,0.0
46324-46248-46324,46248,46324,46324,0,0.0,0.0,0.0,0.0,0.0,-1.0
46230-46260-46230,46260,46230,46230,0,0.0,0.0,0.0,0.0,0.0,-1.0
46230-46260-46261,46260,46230,46261,0,0.0,0.0,0.0,0.0,0.0,-1.0
46230-46260-46262,46260,46230,46262,-1,0.0,0.0,0.0,73.172859,0.0,0.0
46230-46260-46317,46260,46230,46317,-1,0.0,0.0,0.0,52.79594,0.0,0.0
46261-46260-46230,46260,46261,46230,-1,0.0,0.0,0.0,20.395596,0.0,0.0
46261-46260-46261,46260,46261,46261,0,0.0,0.0,0.0,0.0,0.0,-1.0
46261-46260-46262,46260,46261,46262,-1,0.0,0.0,0.0,20.052814,0.0,0.0
46261-46260-46317,46260,46261,46317,-1,0.0,0.0,0.0,1.9476299,0.0,0.0
46262-46260-46230,46260,46262,46230,-1,0.0,0.0,0.0,72.097404,0.0,0.0
46262-46260-46261,46260,46262,46261,-1,0.0,0.0,0.0,6.6718712,0.0,0.0
46262-46260-46262,46260,46262,46262,0,0.0,0.0,0.0,0.0,0.0,-1.0
46262-46260-46317,46260,46262,46317,-1,0.0,0.0,0.0,11.50484,0.0,0.0
46317-46260-46230,46260,46317,46230,-1,0.0,0.0,0.0,47.72179,0.0,0.0
46317-46260-46261,46260,46317,46261,-1,0.0,0.0,0.0,1.4242926,0.0,0.0
46317-46260-46262,46260,46317,46262,-1,0.0,0.0,0.0,246.38959,0.0,0.0
46317-46260-46317,46260,46317,46317,0,0.0,0.0,0.0,0.0,0.0,-1.0
41025-46297-41025,46297,41025,41025,0,0.0,0.0,0.0,0.0,0.0,-1.0
41025-46297-46637,46297,41025,46637,-1,0.0,0.0,0.0,34.128708,0.0,0.0
46637-46297-41025,46297,46637,41025,-1,0.0,0.0,0.0,135.49483,0.0,0.0
46637-46297-46637,46297,46637,46637,0,0.0,0.0,0.0,0.0,0.0,-1.0
46302-46301-46299,46301,46302,46299,0,0.0,0.0,0.0,0.0,0.0,-1.0
46302-46301-46302,46301,46302,46302,0,0.0,0.0,0.0,0.0,0.0,-1.0
46302-46301-46502,46301,46302,46502,-1,0.0,0.0,0.0,524.43506,0.0,0.0
46501-46301-46299,46301,46501,46299,-1,0.0,0.0,0.0,73.60173,0.0,0.0
46501-46301-46302,46301,46501,46302,-1,0.0,0.0,0.0,32.261253,0.0,0.0
46501-46301-46502,46301,46501,46502,-1,0.0,0.0,0.0,0.9896398,0.0,0.0
46502-46301-46299,46301,46502,46299,-1,0.0,0.0,0.0,1.235465,0.0,0.0
46502-46301-46302,46301,46502,46302,-1,0.0,0.0,0.0,345.95081,0.0,0.0
46502-46301-46502,46301,46502,46502,0,0.0,0.0,0.0,0.0,0.0,-1.0
46298-46302-46301,46302,46298,46301,-1,0.0,0.0,0.0,1.2458621,0.0,0.0
46298-46302-46364,46302,46298,46364,-1,0.0,0.0,0.0,0.5709378,0.0,0.0
46298-46302-55964,46302,46298,55964,-1,0.0,0.0,0.0,88.173126,0.0,0.0
46301-46302-46301,46302,46301,46301,0,0.0,0.0,0.0,0.0,0.0,-1.0
46301-46302-46364,46302,46301,46364,0,0.0,0.0,0.0,0.0,0.0,-1.0
46301-46302-55964,46302,46301,55964,-1,0.0,0.0,0.0,378.21207,0.0,0.0
55964-46302-46301,46302,55964,46301,-1,0.0,0.0,0.0,523.18921,0.0,0.0
55964-46302-46364,46302,55964,46364,-1,0.0,0.0,0.0,0.0,0.0,0.0
55964-46302-55964,46302,55964,55964,0,0.0,0.0,0.0,0.0,0.0,-1.0
45161-46308-45161,46308,45161,45161,0,0.0,0.0,0.0,0.0,0.0,-1.0
45161-46308-45314,46308,45161,45314,0,0.0,0.0,0.0,0.0,0.0,-1.0
45161-46308-46305,46308,45161,46305,-1,0.0,0.0,0.0,231.98241,0.0,0.0
45314-46308-45161,46308,45314,45161,-1,0.0,0.0,0.0,59.961487,0.0,0.0
45314-46308-45314,46308,45314,45314,0,0.0,0.0,0.0,0.0,0.0,-1.0
45314-46308-46305,46308,45314,46305,-1,0.0,0.0,0.0,11.903422,0.0,0.0
46305-46308-45161,46308,46305,45161,-1,0.0,0.0,0.0,303.31796,0.0,0.0
46305-46308-45314,46308,46305,45314,-1,0.0,0.0,0.0,64.219986,0.0,0.0
46305-46308-46305,46308,46305,46305,0,0.0,0.0,0.0,0.0,0.0,-1.0
46499-46314-46499,46314,46499,46499,0,0.0,0.0,0.0,0.0,0.0,-1.0
46499-46314-46694,46314,46499,46694,-1,0.0,0.0,0.0,0.0,0.0,0.0
46499-46314-46696,46314,46499,46696,-1,0.0,0.0,0.0,0.0,0.0,0.0
46499-46314-64706,46314,46499,64706,-1,0.0,0.0,0.0,13.582391,0.0,0.0
46694-46314-46499,46314,46694,46499,-1,0.0,0.0,0.0,0.0,0.0,0.0
46694-46314-46694,46314,46694,46694,0,0.0,0.0,0.0,0.0,0.0,-1.0
46694-46314-46696,46314,46694,46696,-1,0.0,0.0,0.0,0.0493132,0.0,0.0
46694-46314-64706,46314,46694,64706,-1,0.0,0.0,0.0,15.752631,0.0,0.0
46696-46314-46499,46314,46696,46499,-1,0.0,0.0,0.0,0.0,0.0,0.0
46696-46314-46694,46314,46696,46694,-1,0.0,0.0,0.0,0.0449645,0.0,0.0
46696-46314-46696,46314,46696,46696,0,0.0,0.0,0.0,0.0,0.0,-1.0
46696-46314-64706,46314,46696,64706,-1,0.0,0.0,0.0,10.050103,0.0,0.0
64314-46314-46499,46314,64314,46499,-1,0.0,0.0,0.0,14.459748,0.0,0.0
64314-46314-46694,46314,64314,46694,-1,0.0,0.0,0.0,46.527905,0.0,0.0
64314-46314-46696,46314,64314,46696,-1,0.0,0.0,0.0,19.075436,0.0,0.0
64314-46314-64706,46314,64314,64706,-1,0.0,0.0,0.0,0.0,0.0,0.0
46323-46563-46323,46563,46323,46323,0,0.0,0.0,0.0,0.0,0.0,-1.0
46323-46563-46564,46563,46323,46564,-1,0.0,0.0,0.0,64.594315,0.0,0.0
46569-46563-46323,46563,46569,46323,-1,0.0,0.0,0.0,0.2512949,0.0,0.0
46569-46563-46564,46563,46569,46564,0,0.0,0.0,0.0,0.0,0.0,-1.0
46661-46669-46661,46669,46661,46661,0,0.0,0.0,0.0,0.0,0.0,-1.0
46661-46669-46668,46669,46661,46668,-1,0.0,0.0,0.0,0.0136049,0.0,0.0
46661-46669-46702,46669,46661,46702,-1,0.0,0.0,0.0,42.853424,0.0,0.0
46668-46669-46661,46669,46668,46661,-1,0.0,0.0,0.0,31.20875,0.0,0.0
46668-46669-46668,46669,46668,46668,0,0.0,0.0,0.0,0.0,0.0,-1.0
46668-46669-46702,46669,46668,46702,-1,0.0,0.0,0.0,12.581025,0.0,0.0
46701-46669-46661,46669,46701,46661,-1,0.0,0.0,0.0,31.89286,0.0,0.0
46701-46669-46668,46669,46701,46668,-1,0.0,0.0,0.0,7.68923,0.0,0.0
46701-46669-46702,46669,46701,46702,0,0.0,0.0,0.0,0.0,0.0,-1.0
945-47016-945,47016,945,945,0,0.0,0.0,0.0,0.0,0.0,-1.0
945-47016-47077,47016,945,47077,0,0.0,0.0,0.0,0.0,0.0,-1.0
945-47016-47224,47016,945,47224,-1,0.0,0.0,0.0,0.7175767,0.0,0.0
47077-47016-945,47016,47077,945,-1,0.0,0.0,0.0,4.723949,0.0,0.0
47077-47016-47077,47016,47077,47077,0,0.0,0.0,0.0,0.0,0.0,-1.0
47077-47016-47224,47016,47077,47224,-1,0.0,0.0,0.0,337.31586,0.0,0.0
47224-47016-945,47016,47224,945,0,0.0,0.0,0.0,0.0,0.0,-1.0
47224-47016-47077,47016,47224,47077,-1,0.0,0.0,0.0,244.56888,0.0,0.0
47224-47016-47224,47016,47224,47224,0,0.0,0.0,0.0,0.0,0.0,-1.0
47249-47038-47299,47038,47249,47299,-1,0.0,0.0,0.0,47.002262,0.0,0.0
47249-47038-47301,47038,47249,47301,-1,0.0,0.0,0.0,17.378218,0.0,0.0
47249-47038-47302,47038,47249,47302,0,0.0,0.0,0.0,0.0,0.0,-1.0
47299-47038-47299,47038,47299,47299,0,0.0,0.0,0.0,0.0,0.0,-1.0
47299-47038-47301,47038,47299,47301,-1,0.0,0.0,0.0,152.76732,0.0,0.0
47299-47038-47302,47038,47299,47302,-1,0.0,0.0,0.0,167.33932,0.0,0.0
47301-47038-47299,47038,47301,47299,-1,0.0,0.0,0.0,108.29124,0.0,0.0
47301-47038-47301,47038,47301,47301,0,0.0,0.0,0.0,0.0,0.0,-1.0
47301-47038-47302,47038,47301,47302,-1,0.0,0.0,0.0,127.77859,0.0,0.0
47250-47040-47251,47040,47250,47251,0,0.0,0.0,0.0,0.0,0.0,-1.0
47250-47040-47299,47040,47250,47299,-1,0.0,0.0,0.0,137.24315,0.0,0.0
47250-47040-47300,47040,47250,47300,-1,0.0,0.0,0.0,185.951,0.0,0.0
47299-47040-47251,47040,47299,47251,-1,0.0,0.0,0.0,63.424332,0.0,0.0
47299-47040-47299,47040,47299,47299,0,0.0,0.0,0.0,0.0,0.0,-1.0
47299-47040-47300,47040,47299,47300,-1,0.0,0.0,0.0,91.869171,0.0,0.0
47300-47040-47251,47040,47300,47251,-1,0.0,0.0,0.0,34.091396,0.0,0.0
47300-47040-47299,47040,47300,47299,-1,0.0,0.0,0.0,182.86349,0.0,0.0
47300-47040-47300,47040,47300,47300,0,0.0,0.0,0.0,0.0,0.0,-1.0
47043-47044-47043,47044,47043,47043,0,0.0,0.0,0.0,0.0,0.0,-1.0
47043-47044-47067,47044,47043,47067,-1,0.0,0.0,0.0,30.61076,0.0,0.0
47045-47044-47043,47044,47045,47043,-1,0.0,0.0,0.0,38.980839,0.0,0.0
47045-47044-47067,47044,47045,47067,0,0.0,0.0,0.0,0.0,0.0,-1.0
47065-47046-47031,47046,47065,47031,0,0.0,0.0,0.0,0.0,0.0,-1.0
47065-47046-47065,47046,47065,47065,0,0.0,0.0,0.0,0.0,0.0,-1.0
47065-47046-47267,47046,47065,47267,-1,0.0,0.0,0.0,208.17717,0.0,0.0
47267-47046-47031,47046,47267,47031,-1,0.0,0.0,0.0,238.62653,0.0,0.0
47267-47046-47065,47046,47267,47065,-1,0.0,0.0,0.0,74.60321,0.0,0.0
47267-47046-47267,47046,47267,47267,0,0.0,0.0,0.0,0.0,0.0,-1.0
47050-47049-47050,47049,47050,47050,0,0.0,0.0,0.0,0.0,0.0,-1.0
47050-47049-47068,47049,47050,47068,-1,0.0,0.0,0.0,94.383095,0.0,0.0
47055-47049-47050,47049,47055,47050,-1,0.0,0.0,0.0,98.298004,0.0,0.0
47055-47049-47068,47049,47055,47068,0,0.0,0.0,0.0,0.0,0.0,-1.0
47046-47065-47046,47065,47046,47046,0,0.0,0.0,0.0,0.0,0.0,-1.0
47046-47065-99403,47065,47046,99403,-1,0.0,0.0,0.0,74.60321,0.0,0.0
99403-47065-47046,47065,99403,47046,-1,0.0,0.0,0.0,109.69283,0.0,0.0
99403-47065-99403,47065,99403,99403,0,0.0,0.0,0.0,0.0,0.0,-1.0
99405-47065-47046,47065,99405,47046,-1,0.0,0.0,0.0,98.484337,0.0,0.0
99405-47065-99403,47065,99405,99403,0,0.0,0.0,0.0,0.0,0.0,-1.0
47056-47072-47020,47072,47056,47020,0,0.0,0.0,0.0,0.0,0.0,-1.0
47056-47072-47056,47072,47056,47056,0,0.0,0.0,0.0,0.0,0.0,-1.0
47056-47072-47078,47072,47056,47078,-1,0.0,0.0,0.0,375.44653,0.0,0.0
47078-47072-47020,47072,47078,47020,-1,0.0,0.0,0.0,215.1725,0.0,0.0
47078-47072-47056,47072,47078,47056,-1,0.0,0.0,0.0,119.83967,0.0,0.0
47078-47072-47078,47072,47078,47078,0,0.0,0.0,0.0,0.0,0.0,-1.0
47016-47077-47016,47077,47016,47016,0,0.0,0.0,0.0,0.0,0.0,-1.0
47016-47077-47078,47077,47016,47078,-1,0.0,0.0,0.0,243.09044,0.0,0.0
47016-47077-47127,47077,47016,47127,-1,0.0,0.0,0.0,1.4784404,0.0,0.0
47016-47077-47226,47077,47016,47226,0,0.0,0.0,0.0,0.0,0.0,-1.0
47078-47077-47016,47077,47078,47016,-1,0.0,0.0,0.0,316.96936,0.0,0.0
47078-47077-47078,47077,47078,47078,0,0.0,0.0,0.0,0.0,0.0,-1.0
47078-47077-47127,47077,47078,47127,-1,0.0,0.0,0.0,44.477383,0.0,0.0
47078-47077-47226,47077,47078,47226,-1,0.0,0.0,0.0,13.999783,0.0,0.0
47127-47077-47016,47077,47127,47016,-1,0.0,0.0,0.0,25.070448,0.0,0.0
47127-47077-47078,47077,47127,47078,-1,0.0,0.0,0.0,74.395454,0.0,0.0
47127-47077-47127,47077,47127,47127,0,0.0,0.0,0.0,0.0,0.0,-1.0
47127-47077-47226,47077,47127,47226,-1,0.0,0.0,0.0,0.1273316,0.0,0.0
47226-47077-47016,47077,47226,47016,-1,0.0,0.0,0.0,0.0,0.0,0.0
47226-47077-47078,47077,47226,47078,-1,0.0,0.0,0.0,17.526268,0.0,0.0
47226-47077-47127,47077,47226,47127,-1,0.0,0.0,0.0,0.0490026,0.0,0.0
47226-47077-47226,47077,47226,47226,0,0.0,0.0,0.0,0.0,0.0,-1.0
47103-47110-47103,47110,47103,47103,0,0.0,0.0,0.0,0.0,0.0,-1.0
47103-47110-47111,47110,47103,47111,-1,0.0,0.0,0.0,3.9220879,0.0,0.0
47103-47110-47200,47110,47103,47200,-1,0.0,0.0,0.0,0.0,0.0,0.0
47103-47110-47201,47110,47103,47201,-1,0.0,0.0,0.0,0.0072406,0.0,0.0
47111-47110-47103,47110,47111,47103,-1,0.0,0.0,0.0,0.8946645,0.0,0.0
47111-47110-47111,47110,47111,47111,0,0.0,0.0,0.0,0.0,0.0,-1.0
47111-47110-47200,47110,47111,47200,-1,0.0,0.0,0.0,0.0529489,0.0,0.0
47111-47110-47201,47110,47111,47201,-1,0.0,0.0,0.0,40.360931,0.0,0.0
47200-47110-47103,47110,47200,47103,0,0.0,0.0,0.0,0.0,0.0,-1.0
47200-47110-47111,47110,47200,47111,-1,0.0,0.0,0.0,0.0536774,0.0,0.0
47200-47110-47200,47110,47200,47200,0,0.0,0.0,0.0,0.0,0.0,-1.0
47200-47110-47201,47110,47200,47201,-1,0.0,0.0,0.0,0.0,0.0,0.0
47201-47110-47103,47110,47201,47103,-1,0.0,0.0,0.0,0.0071958,0.0,0.0
47201-47110-47111,47110,47201,47111,0,0.0,0.0,0.0,0.0,0.0,-1.0
47201-47110-47200,47110,47201,47200,-1,0.0,0.0,0.0,0.0,0.0,0.0
47201-47110-47201,47110,47201,47201,0,0.0,0.0,0.0,0.0,0.0,-1.0
47179-47118-47075,47118,47179,47075,-1,0.0,0.0,0.0,0.0,0.0,0.0
47179-47118-47179,47118,47179,47179,0,0.0,0.0,0.0,0.0,0.0,-1.0
47179-47118-47344,47118,47179,47344,-1,0.0,0.0,0.0,0.0250468,0.0,0.0
47179-47118-47345,47118,47179,47345,-1,0.0,0.0,0.0,0.1428151,0.0,0.0
47344-47118-47075,47118,47344,47075,0,0.0,0.0,0.0,0.0,0.0,-1.0
47344-47118-47179,47118,47344,47179,-1,0.0,0.0,0.0,6.3690829,0.0,0.0
47344-47118-47344,47118,47344,47344,0,0.0,0.0,0.0,0.0,0.0,-1.0
47344-47118-47345,47118,47344,47345,-1,0.0,0.0,0.0,209.37958,0.0,0.0
47345-47118-47075,47118,47345,47075,-1,0.0,0.0,0.0,62.557571,0.0,0.0
47345-47118-47179,47118,47345,47179,-1,0.0,0.0,0.0,0.0,0.0,0.0
47345-47118-47344,47118,47345,47344,-1,0.0,0.0,0.0,29.631891,0.0,0.0
47345-47118-47345,47118,47345,47345,0,0.0,0.0,0.0,0.0,0.0,-1.0
947-47224-947,47224,947,947,0,0.0,0.0,0.0,0.0,0.0,-1.0
947-47224-47016,47224,947,47016,-1,0.0,0.0,0.0,8.0607595,0.0,0.0
947-47224-47076,47224,947,47076,0,0.0,0.0,0.0,0.0,0.0,-1.0
47016-47224-947,47224,47016,947,0,0.0,0.0,0.0,0.0,0.0,-1.0
47016-47224-47016,47224,47016,47016,0,0.0,0.0,0.0,0.0,0.0,-1.0
47016-47224-47076,47224,47016,47076,-1,0.0,0.0,0.0,338.03345,0.0,0.0
47076-47224-947,47224,47076,947,-1,0.0,0.0,0.0,0.6115862,0.0,0.0
47076-47224-47016,47224,47076,47016,-1,0.0,0.0,0.0,236.50813,0.0,0.0
47076-47224-47076,47224,47076,47076,0,0.0,0.0,0.0,0.0,0.0,-1.0
3067-51001-3067,51001,3067,3067,0,0.0,0.0,0.0,0.0,0.0,-1.0
3067-51001-51013,51001,3067,51013,-1,0.0,0.0,0.0,93.059914,0.0,0.0
51012-51001-3067,51001,51012,3067,-1,0.0,0.0,0.0,118.71264,0.0,0.0
51012-51001-51013,51001,51012,51013,0,0.0,0.0,0.0,0.0,0.0,-1.0
51018-51003-51018,51003,51018,51018,0,0.0,0.0,0.0,0.0,0.0,-1.0
51018-51003-51045,51003,51018,51045,-1,0.0,0.0,0.0,75.821899,0.0,0.0
51047-51003-51018,51003,51047,51018,-1,0.0,0.0,0.0,114.95377,0.0,0.0
51047-51003-51045,51003,51047,51045,0,0.0,0.0,0.0,0.0,0.0,-1.0
51009-51004-51009,51004,51009,51009,0,0.0,0.0,0.0,0.0,0.0,-1.0
51009-51004-51048,51004,51009,51048,-1,0.0,0.0,0.0,114.95377,0.0,0.0
51046-51004-51009,51004,51046,51009,-1,0.0,0.0,0.0,65.452843,0.0,0.0
51046-51004-51048,51004,51046,51048,0,0.0,0.0,0.0,0.0,0.0,-1.0
51003-51018-51003,51018,51003,51003,0,0.0,0.0,0.0,0.0,0.0,-1.0
51003-51018-51039,51018,51003,51039,-1,0.0,0.0,0.0,114.95377,0.0,0.0
51035-51018-51003,51018,51035,51003,-1,0.0,0.0,0.0,75.821899,0.0,0.0
51035-51018-51039,51018,51035,51039,0,0.0,0.0,0.0,0.0,0.0,-1.0
42049-51019-42004,51019,42049,42004,0,0.0,0.0,0.0,0.0,0.0,-1.0
42049-51019-51006,51019,42049,51006,-1,0.0,0.0,0.0,83.052612,0.0,0.0
51006-51019-42004,51019,51006,42004,-1,0.0,0.0,0.0,52.656277,0.0,0.0
51006-51019-51006,51019,51006,51006,0,0.0,0.0,0.0,0.0,0.0,-1.0
51026-51021-51026,51021,51026,51026,0,0.0,0.0,0.0,0.0,0.0,-1.0
51026-51021-97004,51021,51026,97004,-1,0.0,0.0,0.0,0.326686,0.0,0.0
51027-51021-51026,51021,51027,51026,-1,0.0,0.0,0.0,32.72353,0.0,0.0
51027-51021-97004,51021,51027,97004,0,0.0,0.0,0.0,0.0,0.0,-1.0
11636-51022-11636,51022,11636,11636,0,0.0,0.0,0.0,0.0,0.0,-1.0
11636-51022-51020,51022,11636,51020,-1,0.0,0.0,0.0,0.0,0.0,0.0
11636-51022-51025,51022,11636,51025,-1,0.0,0.0,0.0,33.330662,0.0,0.0
51011-51022-11636,51022,51011,11636,-1,0.0,0.0,0.0,0.0,0.0,0.0
51011-51022-51020,51022,51011,51020,-1,0.0,0.0,0.0,0.0,0.0,0.0
51011-51022-51025,51022,51011,51025,0,0.0,0.0,0.0,0.0,0.0,-1.0
51020-51022-11636,51022,51020,11636,-1,0.0,0.0,0.0,18.12599,0.0,0.0
51020-51022-51020,51022,51020,51020,0,0.0,0.0,0.0,0.0,0.0,-1.0
51020-51022-51025,51022,51020,51025,-1,0.0,0.0,0.0,0.0,0.0,0.0
11043-51023-11043,51023,11043,11043,0,0.0,0.0,0.0,0.0,0.0,-1.0
11043-51023-51016,51023,11043,51016,-1,0.0,0.0,0.0,0.0,0.0,0.0
11043-51023-51036,51023,11043,51036,-1,0.0,0.0,0.0,0.0,0.0,0.0
51024-51023-11043,51023,51024,11043,-1,0.0,0.0,0.0,18.12599,0.0,0.0
51024-51023-51016,51023,51024,51016,0,0.0,0.0,0.0,0.0,0.0,-1.0
51024-51023-51036,51023,51024,51036,-1,0.0,0.0,0.0,0.0,0.0,0.0
51036-51023-11043,51023,51036,11043,-1,0.0,0.0,0.0,0.0,0.0,0.0
51036-51023-51016,51023,51036,51016,-1,0.0,0.0,0.0,0.0,0.0,0.0
51036-51023-51036,51023,51036,51036,0,0.0,0.0,0.0,0.0,0.0,-1.0
51007-51028-51007,51028,51007,51007,0,0.0,0.0,0.0,0.0,0.0,-1.0
51007-51028-51029,51028,51007,51029,-1,0.0,0.0,0.0,44.997288,0.0,0.0
51030-51028-51007,51028,51030,51007,-1,0.0,0.0,0.0,13.096126,0.0,0.0
51030-51028-51029,51028,51030,51029,0,0.0,0.0,0.0,0.0,0.0,-1.0
51009-51029-51009,51029,51009,51009,0,0.0,0.0,0.0,0.0,0.0,-1.0
51009-51029-51030,51029,51009,51030,-1,0.0,0.0,0.0,65.452843,0.0,0.0
51028-51029-51009,51029,51028,51009,-1,0.0,0.0,0.0,44.997288,0.0,0.0
51028-51029-51030,51029,51028,51030,0,0.0,0.0,0.0,0.0,0.0,-1.0
51030-51029-51009,51029,51030,51009,-1,0.0,0.0,0.0,69.95649,0.0,0.0
51030-51029-51030,51029,51030,51030,0,0.0,0.0,0.0,0.0,0.0,-1.0
51029-51030-51028,51030,51029,51028,0,0.0,0.0,0.0,0.0,0.0,-1.0
51029-51030-51029,51030,51029,51029,0,0.0,0.0,0.0,0.0,0.0,-1.0
51029-51030-51031,51030,51029,51031,-1,0.0,0.0,0.0,45.482845,0.0,0.0
51029-51030-51033,51030,51029,51033,-1,0.0,0.0,0.0,19.969995,0.0,0.0
51031-51030-51028,51030,51031,51028,-1,0.0,0.0,0.0,13.096126,0.0,0.0
51031-51030-51029,51030,51031,51029,-1,0.0,0.0,0.0,69.95649,0.0,0.0
51031-51030-51031,51030,51031,51031,0,0.0,0.0,0.0,0.0,0.0,-1.0
51031-51030-51033,51030,51031,51033,0,0.0,0.0,0.0,0.0,0.0,-1.0
51000-51031-51000,51031,51000,51000,0,0.0,0.0,0.0,0.0,0.0,-1.0
51000-51031-51030,51031,51000,51030,-1,0.0,0.0,0.0,83.052612,0.0,0.0
51030-51031-51000,51031,51030,51000,-1,0.0,0.0,0.0,45.482845,0.0,0.0
51030-51031-51030,51031,51030,51030,0,0.0,0.0,0.0,0.0,0.0,-1.0
51033-51031-51000,51031,51033,51000,-1,0.0,0.0,0.0,7.1734309,0.0,0.0
51033-51031-51030,51031,51033,51030,0,0.0,0.0,0.0,0.0,0.0,-1.0
51030-51033-51031,51033,51030,51031,0,0.0,0.0,0.0,0.0,0.0,-1.0
51030-51033-51032,51033,51030,51032,-1,0.0,0.0,0.0,19.969995,0.0,0.0
51032-51033-51031,51033,51032,51031,-1,0.0,0.0,0.0,7.1734309,0.0,0.0
51032-51033-51032,51033,51032,51032,0,0.0,0.0,0.0,0.0,0.0,-1.0
51023-51036-51023,51036,51023,51023,0,0.0,0.0,0.0,0.0,0.0,-1.0
51023-51036-51035,51036,51023,51035,-1,0.0,0.0,0.0,0.0,0.0,0.0
51023-51036-51040,51036,51023,51040,-1,0.0,0.0,0.0,0.0,0.0,0.0
51034-51036-51023,51036,51034,51023,-1,0.0,0.0,0.0,0.0,0.0,0.0
51034-51036-51035,51036,51034,51035,0,0.0,0.0,0.0,0.0,0.0,-1.0
51034-51036-51040,51036,51034,51040,-1,0.0,0.0,0.0,0.0,0.0,0.0
51040-51036-51023,51036,51040,51023,-1,0.0,0.0,0.0,0.0,0.0,0.0
51040-51036-51035,51036,51040,51035,-1,0.0,0.0,0.0,0.8879793,0.0,0.0
51040-51036-51040,51036,51040,51040,0,0.0,0.0,0.0,0.0,0.0,-1.0
51039-51037-51038,51037,51039,51038,0,0.0,0.0,0.0,0.0,0.0,-1.0
