ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3
43349-43338-43122,43338,43349,43122,0,0.0,0.0,0.0
43349-43338-43337,43338,43349,43337,-1,0.0,0.0,0.0
43349-43338-43350,43338,43349,43350,0,0.0,0.0,0.0
43122-43339-43122,43339,43122,43122,0,0.0,0.0,0.0
43122-43339-43340,43339,43122,43340,-1,0.0,0.0,0.0
43122-43339-43352,43339,43122,43352,0,0.0,0.0,0.0
43340-43339-43122,43339,43340,43122,-1,0.0,0.0,0.0
43340-43339-43340,43339,43340,43340,0,0.0,0.0,0.0
43340-43339-43352,43339,43340,43352,-1,0.0,0.0,0.0
43351-43339-43122,43339,43351,43122,0,0.0,0.0,0.0
43351-43339-43340,43339,43351,43340,-1,0.0,0.0,0.0
43351-43339-43352,43339,43351,43352,0,0.0,0.0,0.0
43000-43340-43000,43340,43000,43000,0,0.0,0.0,0.0
43000-43340-43339,43340,43000,43339,-1,0.0,0.0,0.0
43339-43340-43000,43340,43339,43000,-1,0.0,0.0,0.0
43339-43340-43339,43340,43339,43339,0,0.0,0.0,0.0
43347-43340-43000,43340,43347,43000,0,0.0,0.0,0.0
43347-43340-43339,43340,43347,43339,-1,0.0,0.0,0.0
43122-43343-43122,43343,43122,43122,0,0.0,0.0,0.0
43122-43343-43344,43343,43122,43344,-1,0.0,0.0,0.0
43122-43343-43351,43343,43122,43351,0,0.0,0.0,0.0
43344-43343-43122,43343,43344,43122,-1,0.0,0.0,0.0
43344-43343-43344,43343,43344,43344,0,0.0,0.0,0.0
43344-43343-43351,43343,43344,43351,-1,0.0,0.0,0.0
43350-43343-43122,43343,43350,43122,0,0.0,0.0,0.0
43350-43343-43344,43343,43350,43344,-1,0.0,0.0,0.0
43350-43343-43351,43343,43350,43351,0,0.0,0.0,0.0
43000-43346-43000,43346,43000,43000,0,0.0,0.0,0.0
43000-43346-43345,43346,43000,43345,-1,0.0,0.0,0.0
43000-43346-43347,43346,43000,43347,0,0.0,0.0,0.0
43345-43346-43000,43346,43345,43000,-1,0.0,0.0,0.0
43345-43346-43345,43346,43345,43345,0,0.0,0.0,0.0
43345-43346-43347,43346,43345,43347,-1,0.0,0.0,0.0
43122-43348-43122,43348,43122,43122,0,0.0,0.0,0.0
43122-43348-43342,43348,43122,43342,-1,0.0,0.0,0.0
43122-43348-43349,43348,43122,43349,0,0.0,0.0,0.0
43342-43348-43122,43348,43342,43122,-1,0.0,0.0,0.0
43342-43348-43342,43348,43342,43342,0,0.0,0.0,0.0
43342-43348-43349,43348,43342,43349,-1,0.0,0.0,0.0
43352-43348-43122,43348,43352,43122,0,0.0,0.0,0.0
43352-43348-43342,43348,43352,43342,-1,0.0,0.0,0.0
43352-43348-43349,43348,43352,43349,0,0.0,0.0,0.0
43042-43360-43042,43360,43042,43042,0,0.0,0.0,0.0
43042-43360-43105,43360,43042,43105,-1,0.0,0.0,0.0
43105-43360-43042,43360,43105,43042,-1,0.0,0.0,0.0
43105-43360-43105,43360,43105,43105,0,0.0,0.0,0.0
43359-43360-43042,43360,43359,43042,0,0.0,0.0,0.0
43359-43360-43105,43360,43359,43105,-1,0.0,0.0,0.0
44108-44109-44024,44109,44108,44024,-1,0.0,0.0,0.0
44108-44109-44108,44109,44108,44108,0,0.0,0.0,0.0
44173-44109-44024,44109,44173,44024,0,0.0,0.0,0.0
44173-44109-44108,44109,44173,44108,-1,0.0,0.0,0.0
43083-44111-43084,44111,43083,43084,0,0.0,0.0,0.0
43083-44111-44113,44111,43083,44113,0,0.0,0.0,0.0
43083-44111-44542,44111,43083,44542,-1,0.0,0.0,0.0
43084-44111-43084,44111,43084,43084,0,0.0,0.0,0.0
43084-44111-44113,44111,43084,44113,-1,0.0,0.0,0.0
43084-44111-44542,44111,43084,44542,-1,0.0,0.0,0.0
44542-44111-43084,44111,44542,43084,-1,0.0,0.0,0.0
44542-44111-44113,44111,44542,44113,-1,0.0,0.0,0.0
44542-44111-44542,44111,44542,44542,0,0.0,0.0,0.0
44125-44126-44317,44126,44125,44317,-1,0.0,0.0,0.0
44125-44126-44444,44126,44125,44444,0,0.0,0.0,0.0
44317-44126-44317,44126,44317,44317,0,0.0,0.0,0.0
44317-44126-44444,44126,44317,44444,-1,0.0,0.0,0.0
44444-44126-44317,44126,44444,44317,-1,0.0,0.0,0.0
44444-44126-44444,44126,44444,44444,0,0.0,0.0,0.0
44127-44128-44235,44128,44127,44235,0,0.0,0.0,0.0
44127-44128-44351,44128,44127,44351,-1,0.0,0.0,0.0
44127-44128-54086,44128,44127,54086,0,0.0,0.0,0.0
44351-44128-44235,44128,44351,44235,-1,0.0,0.0,0.0
44351-44128-44351,44128,44351,44351,0,0.0,0.0,0.0
44351-44128-54086,44128,44351,54086,-1,0.0,0.0,0.0
54086-44128-44235,44128,54086,44235,0,0.0,0.0,0.0
54086-44128-44351,44128,54086,44351,-1,0.0,0.0,0.0
54086-44128-54086,44128,54086,54086,0,0.0,0.0,0.0
44079-44171-44170,44171,44079,44170,0,0.0,0.0,0.0
44079-44171-44460,44171,44079,44460,-1,0.0,0.0,0.0
44460-44171-44170,44171,44460,44170,-1,0.0,0.0,0.0
44460-44171-44460,44171,44460,44460,0,0.0,0.0,0.0
34036-44198-34036,44198,34036,34036,0,0.0,0.0,0.0
34036-44198-44035,44198,34036,44035,-1,0.0,0.0,0.0
34036-44198-44199,44198,34036,44199,-1,0.0,0.0,0.0
44199-44198-34036,44198,44199,34036,-1,0.0,0.0,0.0
44199-44198-44035,44198,44199,44035,-1,0.0,0.0,0.0
44199-44198-44199,44198,44199,44199,0,0.0,0.0,0.0
44452-44198-34036,44198,44452,34036,-1,0.0,0.0,0.0
44452-44198-44035,44198,44452,44035,0,0.0,0.0,0.0
44452-44198-44199,44198,44452,44199,-1,0.0,0.0,0.0
44029-44199-44198,44199,44029,44198,-1,0.0,0.0,0.0
44029-44199-44352,44199,44029,44352,-1,0.0,0.0,0.0
44029-44199-44455,44199,44029,44455,0,0.0,0.0,0.0
44198-44199-44198,44199,44198,44198,0,0.0,0.0,0.0
44198-44199-44352,44199,44198,44352,-1,0.0,0.0,0.0
44198-44199-44455,44199,44198,44455,-1,0.0,0.0,0.0
44352-44199-44198,44199,44352,44198,-1,0.0,0.0,0.0
44352-44199-44352,44199,44352,44352,0,0.0,0.0,0.0
44352-44199-44455,44199,44352,44455,-1,0.0,0.0,0.0
44028-44213-44037,44213,44028,44037,0,0.0,0.0,0.0
44028-44213-44437,44213,44028,44437,-1,0.0,0.0,0.0
44437-44213-44037,44213,44437,44037,-1,0.0,0.0,0.0
44437-44213-44437,44213,44437,44437,0,0.0,0.0,0.0
44361-44215-44216,44215,44361,44216,-1,0.0,0.0,0.0
44361-44215-44361,44215,44361,44361,0,0.0,0.0,0.0
44458-44215-44216,44215,44458,44216,0,0.0,0.0,0.0
44458-44215-44361,44215,44458,44361,-1,0.0,0.0,0.0
44276-44218-44582,44218,44276,44582,0,0.0,0.0,0.0
44276-44218-44584,44218,44276,44584,0,0.0,0.0,0.0
44276-44218-44585,44218,44276,44585,-1,0.0,0.0,0.0
44276-44218-44588,44218,44276,44588,-1,0.0,0.0,0.0
44588-44218-44582,44218,44588,44582,-1,0.0,0.0,0.0
44588-44218-44584,44218,44588,44584,-1,0.0,0.0,0.0
44588-44218-44585,44218,44588,44585,0,0.0,0.0,0.0
44588-44218-44588,44218,44588,44588,0,0.0,0.0,0.0
44166-44260-44077,44260,44166,44077,0,0.0,0.0,0.0
44166-44260-44167,44260,44166,44167,-1,0.0,0.0,0.0
44257-44260-44077,44260,44257,44077,-1,0.0,0.0,0.0
44257-44260-44167,44260,44257,44167,-1,0.0,0.0,0.0
44011-44277-44011,44277,44011,44011,0,0.0,0.0,0.0
44011-44277-44486,44277,44011,44486,-1,0.0,0.0,0.0
44487-44277-44011,44277,44487,44011,-1,0.0,0.0,0.0
44487-44277-44486,44277,44487,44486,0,0.0,0.0,0.0
44191-44280-44318,44280,44191,44318,-1,0.0,0.0,0.0
44191-44280-44690,44280,44191,44690,0,0.0,0.0,0.0
44318-44280-44318,44280,44318,44318,0,0.0,0.0,0.0
44318-44280-44690,44280,44318,44690,-1,0.0,0.0,0.0
44537-44282-44537,44282,44537,44537,0,0.0,0.0,0.0
44537-44282-44539,44282,44537,44539,-1,0.0,0.0,0.0
44537-44282-44542,44282,44537,44542,-1,0.0,0.0,0.0
44537-44282-44543,44282,44537,44543,-1,0.0,0.0,0.0
44540-44282-44537,44282,44540,44537,-1,0.0,0.0,0.0
44540-44282-44539,44282,44540,44539,0,0.0,0.0,0.0
44540-44282-44542,44282,44540,44542,-1,0.0,0.0,0.0
44540-44282-44543,44282,44540,44543,-1,0.0,0.0,0.0
44542-44282-44537,44282,44542,44537,-1,0.0,0.0,0.0
44542-44282-44539,44282,44542,44539,-1,0.0,0.0,0.0
44542-44282-44542,44282,44542,44542,0,0.0,0.0,0.0
44542-44282-44543,44282,44542,44543,-1,0.0,0.0,0.0
44543-44282-44537,44282,44543,44537,-1,0.0,0.0,0.0
44543-44282-44539,44282,44543,44539,-1,0.0,0.0,0.0
44543-44282-44542,44282,44543,44542,-1,0.0,0.0,0.0
44543-44282-44543,44282,44543,44543,0,0.0,0.0,0.0
44317-44312-44317,44312,44317,44317,0,0.0,0.0,0.0
44317-44312-44346,44312,44317,44346,-1,0.0,0.0,0.0
44317-44312-44540,44312,44317,44540,-1,0.0,0.0,0.0
44346-44312-44317,44312,44346,44317,-1,0.0,0.0,0.0
44346-44312-44346,44312,44346,44346,0,0.0,0.0,0.0
44346-44312-44540,44312,44346,44540,-1,0.0,0.0,0.0
44539-44312-44317,44312,44539,44317,-1,0.0,0.0,0.0
44539-44312-44346,44312,44539,44346,-1,0.0,0.0,0.0
44539-44312-44540,44312,44539,44540,0,0.0,0.0,0.0
44237-44316-44119,44316,44237,44119,0,0.0,0.0,0.0
44237-44316-44444,44316,44237,44444,-1,0.0,0.0,0.0
44444-44316-44119,44316,44444,44119,-1,0.0,0.0,0.0
44444-44316-44444,44316,44444,44444,0,0.0,0.0,0.0
44147-44320-44321,44320,44147,44321,-1,0.0,0.0,0.0
44147-44320-44330,44320,44147,44330,-1,0.0,0.0,0.0
44147-44320-44589,44320,44147,44589,0,0.0,0.0,0.0
44321-44320-44321,44320,44321,44321,0,0.0,0.0,0.0
44321-44320-44330,44320,44321,44330,-1,0.0,0.0,0.0
44321-44320-44589,44320,44321,44589,-1,0.0,0.0,0.0
44330-44320-44321,44320,44330,44321,-1,0.0,0.0,0.0
44330-44320-44330,44320,44330,44330,0,0.0,0.0,0.0
44330-44320-44589,44320,44330,44589,-1,0.0,0.0,0.0
44515-44363-44454,44363,44515,44454,-1,0.0,0.0,0.0
11668-44515-44011,44515,11668,44011,-1,0.0,0.0,0.0
11668-44515-44363,44515,11668,44363,0,0.0,0.0,0.0
44011-44515-44011,44515,44011,44011,0,0.0,0.0,0.0
44011-44515-44363,44515,44011,44363,-1,0.0,0.0,0.0
2709-44520-2709,44520,2709,2709,0,0.0,0.0,0.0
2709-44520-44416,44520,2709,44416,-1,0.0,0.0,0.0
2709-44520-44530,44520,2709,44530,-1,0.0,0.0,0.0
44416-44520-2709,44520,44416,2709,-1,0.0,0.0,0.0
44416-44520-44416,44520,44416,44416,0,0.0,0.0,0.0
44416-44520-44530,44520,44416,44530,-1,0.0,0.0,0.0
44529-44520-2709,44520,44529,2709,-1,0.0,0.0,0.0
44529-44520-44416,44520,44529,44416,-1,0.0,0.0,0.0
44529-44520-44530,44520,44529,44530,0,0.0,0.0,0.0
44282-44537-44282,44537,44282,44282,0,0.0,0.0,0.0
44282-44537-44538,44537,44282,44538,0,0.0,0.0,0.0
44282-44537-44552,44537,44282,44552,-1,0.0,0.0,0.0
44544-44537-44282,44537,44544,44282,0,0.0,0.0,0.0
44544-44537-44538,44537,44544,44538,0,0.0,0.0,0.0
44544-44537-44552,44537,44544,44552,-1,0.0,0.0,0.0
44552-44537-44282,44537,44552,44282,-1,0.0,0.0,0.0
44552-44537-44538,44537,44552,44538,-1,0.0,0.0,0.0
44552-44537-44552,44537,44552,44552,0,0.0,0.0,0.0
44111-44542-44111,44542,44111,44111,0,0.0,0.0,0.0
44111-44542-44282,44542,44111,44282,-1,0.0,0.0,0.0
44282-44542-44111,44542,44282,44111,-1,0.0,0.0,0.0
44282-44542-44282,44542,44282,44282,0,0.0,0.0,0.0
44541-44542-44111,44542,44541,44111,-1,0.0,0.0,0.0
44541-44542-44282,44542,44541,44282,0,0.0,0.0,0.0
44282-44543-44282,44543,44282,44282,0,0.0,0.0,0.0
44282-44543-44414,44543,44282,44414,-1,0.0,0.0,0.0
44282-44543-44544,44543,44282,44544,0,0.0,0.0,0.0
44414-44543-44282,44543,44414,44282,-1,0.0,0.0,0.0
44414-44543-44414,44543,44414,44414,0,0.0,0.0,0.0
44414-44543-44544,44543,44414,44544,-1,0.0,0.0,0.0
44283-44545-44283,44545,44283,44283,0,0.0,0.0,0.0
44283-44545-44551,44545,44283,44551,0,0.0,0.0,0.0
44283-44545-44553,44545,44283,44553,-1,0.0,0.0,0.0
44546-44545-44283,44545,44546,44283,0,0.0,0.0,0.0
44546-44545-44551,44545,44546,44551,0,0.0,0.0,0.0
44546-44545-44553,44545,44546,44553,-1,0.0,0.0,0.0
44553-44545-44283,44545,44553,44283,-1,0.0,0.0,0.0
44553-44545-44551,44545,44553,44551,-1,0.0,0.0,0.0
44553-44545-44553,44545,44553,44553,0,0.0,0.0,0.0
44283-44547-44283,44547,44283,44283,0,0.0,0.0,0.0
44283-44547-44284,44547,44283,44284,-1,0.0,0.0,0.0
44283-44547-44546,44547,44283,44546,0,0.0,0.0,0.0
44284-44547-44283,44547,44284,44283,-1,0.0,0.0,0.0
44284-44547-44284,44547,44284,44284,0,0.0,0.0,0.0
44284-44547-44546,44547,44284,44546,-1,0.0,0.0,0.0
44550-44547-44283,44547,44550,44283,0,0.0,0.0,0.0
44550-44547-44284,44547,44550,44284,-1,0.0,0.0,0.0
44550-44547-44546,44547,44550,44546,0,0.0,0.0,0.0
44283-44549-44283,44549,44283,44283,0,0.0,0.0,0.0
44283-44549-44548,44549,44283,44548,-1,0.0,0.0,0.0
44283-44549-44550,44549,44283,44550,0,0.0,0.0,0.0
44548-44549-44283,44549,44548,44283,-1,0.0,0.0,0.0
44548-44549-44548,44549,44548,44548,0,0.0,0.0,0.0
44548-44549-44550,44549,44548,44550,-1,0.0,0.0,0.0
44552-44549-44283,44549,44552,44283,0,0.0,0.0,0.0
44552-44549-44548,44549,44552,44548,-1,0.0,0.0,0.0
44552-44549-44550,44549,44552,44550,0,0.0,0.0,0.0
44283-44552-44283,44552,44283,44283,0,0.0,0.0,0.0
44283-44552-44537,44552,44283,44537,-1,0.0,0.0,0.0
44283-44552-44549,44552,44283,44549,0,0.0,0.0,0.0
44537-44552-44283,44552,44537,44283,-1,0.0,0.0,0.0
44537-44552-44537,44552,44537,44537,0,0.0,0.0,0.0
44537-44552-44549,44552,44537,44549,-1,0.0,0.0,0.0
44551-44552-44283,44552,44551,44283,0,0.0,0.0,0.0
44551-44552-44537,44552,44551,44537,-1,0.0,0.0,0.0
44551-44552-44549,44552,44551,44549,0,0.0,0.0,0.0
11440-44554-11440,44554,11440,11440,0,0.0,0.0,0.0
11440-44554-44559,44554,11440,44559,-1,0.0,0.0,0.0
44558-44554-11440,44554,44558,11440,-1,0.0,0.0,0.0
44558-44554-44559,44554,44558,44559,0,0.0,0.0,0.0
44285-44555-44285,44555,44285,44285,0,0.0,0.0,0.0
44285-44555-44558,44555,44285,44558,0,0.0,0.0,0.0
44285-44555-44575,44555,44285,44575,-1,0.0,0.0,0.0
44562-44555-44285,44555,44562,44285,0,0.0,0.0,0.0
44562-44555-44558,44555,44562,44558,0,0.0,0.0,0.0
44562-44555-44575,44555,44562,44575,-1,0.0,0.0,0.0
44575-44555-44285,44555,44575,44285,-1,0.0,0.0,0.0
44575-44555-44558,44555,44575,44558,-1,0.0,0.0,0.0
44575-44555-44575,44555,44575,44575,0,0.0,0.0,0.0
44284-44561-44284,44561,44284,44284,0,0.0,0.0,0.0
44284-44561-44285,44561,44284,44285,-1,0.0,0.0,0.0
44284-44561-44562,44561,44284,44562,-1,0.0,0.0,0.0
44285-44561-44284,44561,44285,44284,-1,0.0,0.0,0.0
44285-44561-44285,44561,44285,44285,0,0.0,0.0,0.0
44285-44561-44562,44561,44285,44562,0,0.0,0.0,0.0
44560-44561-44284,44561,44560,44284,-1,0.0,0.0,0.0
44560-44561-44285,44561,44560,44285,0,0.0,0.0,0.0
44560-44561-44562,44561,44560,44562,0,0.0,0.0,0.0
44285-44562-44285,44562,44285,44285,0,0.0,0.0,0.0
44285-44562-44555,44562,44285,44555,0,0.0,0.0,0.0
44285-44562-44563,44562,44285,44563,-1,0.0,0.0,0.0
44561-44562-44285,44562,44561,44285,0,0.0,0.0,0.0
44561-44562-44555,44562,44561,44555,0,0.0,0.0,0.0
44561-44562-44563,44562,44561,44563,-1,0.0,0.0,0.0
44563-44562-44285,44562,44563,44285,-1,0.0,0.0,0.0
44563-44562-44555,44562,44563,44555,-1,0.0,0.0,0.0
44563-44562-44563,44562,44563,44563,0,0.0,0.0,0.0
44578-44581-44578,44581,44578,44578,0,0.0,0.0,0.0
44578-44581-44582,44581,44578,44582,-1,0.0,0.0,0.0
44580-44581-44578,44581,44580,44578,0,0.0,0.0,0.0
44580-44581-44582,44581,44580,44582,-1,0.0,0.0,0.0
44582-44581-44578,44581,44582,44578,-1,0.0,0.0,0.0
44582-44581-44582,44581,44582,44582,0,0.0,0.0,0.0
44218-44582-44581,44582,44218,44581,-1,0.0,0.0,0.0
44218-44582-44583,44582,44218,44583,0,0.0,0.0,0.0
44581-44582-44581,44582,44581,44581,0,0.0,0.0,0.0
44581-44582-44583,44582,44581,44583,-1,0.0,0.0,0.0
44533-44586-44533,44586,44533,44533,0,0.0,0.0,0.0
44533-44586-44587,44586,44533,44587,-1,0.0,0.0,0.0
44585-44586-44533,44586,44585,44533,-1,0.0,0.0,0.0
44585-44586-44587,44586,44585,44587,0,0.0,0.0,0.0
44218-44588-44218,44588,44218,44218,0,0.0,0.0,0.0
44218-44588-44289,44588,44218,44289,-1,0.0,0.0,0.0
44289-44588-44218,44588,44289,44218,-1,0.0,0.0,0.0
44289-44588-44289,44588,44289,44289,0,0.0,0.0,0.0
44587-44588-44218,44588,44587,44218,0,0.0,0.0,0.0
44587-44588-44289,44588,44587,44289,-1,0.0,0.0,0.0
44012-44644-44529,44644,44012,44529,0,0.0,0.0,0.0
44012-44644-44620,44644,44012,44620,-1,0.0,0.0,0.0
44012-44644-44656,44644,44012,44656,0,0.0,0.0,0.0
44530-44644-44529,44644,44530,44529,0,0.0,0.0,0.0
44530-44644-44620,44644,44530,44620,-1,0.0,0.0,0.0
44530-44644-44656,44644,44530,44656,-1,0.0,0.0,0.0
44645-44644-44529,44644,44645,44529,-1,0.0,0.0,0.0
44645-44644-44620,44644,44645,44620,-1,0.0,0.0,0.0
44645-44644-44656,44644,44645,44656,-1,0.0,0.0,0.0
44473-44648-44279,44648,44473,44279,-1,0.0,0.0,0.0
44473-44648-44647,44648,44473,44647,-1,0.0,0.0,0.0
44646-44648-44279,44648,44646,44279,-1,0.0,0.0,0.0
44646-44648-44647,44648,44646,44647,-1,0.0,0.0,0.0
44644-44656-11911,44656,44644,11911,-1,0.0,0.0,0.0
44644-44656-44012,44656,44644,44012,0,0.0,0.0,0.0
44644-44656-44655,44656,44644,44655,-1,0.0,0.0,0.0
44655-44656-11911,44656,44655,11911,-1,0.0,0.0,0.0
44655-44656-44012,44656,44655,44012,-1,0.0,0.0,0.0
44655-44656-44655,44656,44655,44655,0,0.0,0.0,0.0
45698-45075-45698,45075,45698,45698,0,0.0,0.0,0.0
45698-45075-55973,45075,45698,55973,-1,0.0,0.0,0.0
55973-45075-45698,45075,55973,45698,-1,0.0,0.0,0.0
55973-45075-55973,45075,55973,55973,0,0.0,0.0,0.0
55906-45094-55908,45094,55906,55908,0,0.0,0.0,0.0
55906-45094-55909,45094,55906,55909,-1,0.0,0.0,0.0
55908-45094-55908,45094,55908,55908,0,0.0,0.0,0.0
55908-45094-55909,45094,55908,55909,-1,0.0,0.0,0.0
55909-45094-55908,45094,55909,55908,-1,0.0,0.0,0.0
55909-45094-55909,45094,55909,55909,0,0.0,0.0,0.0
45262-45114-45115,45114,45262,45115,0,0.0,0.0,0.0
45262-45114-45262,45114,45262,45262,0,0.0,0.0,0.0
45262-45114-45364,45114,45262,45364,-1,0.0,0.0,0.0
45364-45114-45115,45114,45364,45115,-1,0.0,0.0,0.0
45364-45114-45262,45114,45364,45262,-1,0.0,0.0,0.0
45364-45114-45364,45114,45364,45364,0,0.0,0.0,0.0
45116-45117-45055,45117,45116,45055,0,0.0,0.0,0.0
45116-45117-45133,45117,45116,45133,-1,0.0,0.0,0.0
45116-45117-45182,45117,45116,45182,-1,0.0,0.0,0.0
45133-45117-45055,45117,45133,45055,-1,0.0,0.0,0.0
45133-45117-45133,45117,45133,45133,0,0.0,0.0,0.0
45133-45117-45182,45117,45133,45182,-1,0.0,0.0,0.0
45182-45117-45055,45117,45182,45055,-1,0.0,0.0,0.0
45182-45117-45133,45117,45182,45133,-1,0.0,0.0,0.0
45182-45117-45182,45117,45182,45182,0,0.0,0.0,0.0
45528-45120-45528,45120,45528,45528,0,0.0,0.0,0.0
45528-45120-55943,45120,45528,55943,-1,0.0,0.0,0.0
55943-45120-45528,45120,55943,45528,-1,0.0,0.0,0.0
55943-45120-55943,45120,55943,55943,0,0.0,0.0,0.0
45129-45130-45129,45130,45129,45129,0,0.0,0.0,0.0
45129-45130-45131,45130,45129,45131,-1,0.0,0.0,0.0
45129-45130-45135,45130,45129,45135,-1,0.0,0.0,0.0
45131-45130-45129,45130,45131,45129,-1,0.0,0.0,0.0
45131-45130-45131,45130,45131,45131,0,0.0,0.0,0.0
45131-45130-45135,45130,45131,45135,-1,0.0,0.0,0.0
45135-45130-45129,45130,45135,45129,-1,0.0,0.0,0.0
45135-45130-45131,45130,45135,45131,-1,0.0,0.0,0.0
45135-45130-45135,45130,45135,45135,0,0.0,0.0,0.0
45238-45130-45129,45130,45238,45129,0,0.0,0.0,0.0
45238-45130-45131,45130,45238,45131,-1,0.0,0.0,0.0
45238-45130-45135,45130,45238,45135,-1,0.0,0.0,0.0
45131-45132-45131,45132,45131,45131,0,0.0,0.0,0.0
45131-45132-45263,45132,45131,45263,-1,0.0,0.0,0.0
45131-45132-45264,45132,45131,45264,-1,0.0,0.0,0.0
45131-45132-45514,45132,45131,45514,-1,0.0,0.0,0.0
45131-45132-55935,45132,45131,55935,-1,0.0,0.0,0.0
45263-45132-45131,45132,45263,45131,-1,0.0,0.0,0.0
45263-45132-45263,45132,45263,45263,0,0.0,0.0,0.0
45263-45132-45264,45132,45263,45264,-1,0.0,0.0,0.0
45263-45132-45514,45132,45263,45514,-1,0.0,0.0,0.0
45263-45132-55935,45132,45263,55935,-1,0.0,0.0,0.0
45264-45132-45131,45132,45264,45131,-1,0.0,0.0,0.0
45264-45132-45263,45132,45264,45263,-1,0.0,0.0,0.0
45264-45132-45264,45132,45264,45264,0,0.0,0.0,0.0
45264-45132-45514,45132,45264,45514,0,0.0,0.0,0.0
45264-45132-55935,45132,45264,55935,-1,0.0,0.0,0.0
55935-45132-45131,45132,55935,45131,-1,0.0,0.0,0.0
55935-45132-45263,45132,55935,45263,-1,0.0,0.0,0.0
55935-45132-45264,45132,55935,45264,-1,0.0,0.0,0.0
55935-45132-45514,45132,55935,45514,-1,0.0,0.0,0.0
55935-45132-55935,45132,55935,55935,0,0.0,0.0,0.0
45117-45133-45117,45133,45117,45117,0,0.0,0.0,0.0
45117-45133-45134,45133,45117,45134,-1,0.0,0.0,0.0
45117-45133-45264,45133,45117,45264,-1,0.0,0.0,0.0
45117-45133-45265,45133,45117,45265,-1,0.0,0.0,0.0
45134-45133-45117,45133,45134,45117,-1,0.0,0.0,0.0
45134-45133-45134,45133,45134,45134,0,0.0,0.0,0.0
45134-45133-45264,45133,45134,45264,0,0.0,0.0,0.0
45134-45133-45265,45133,45134,45265,-1,0.0,0.0,0.0
45264-45133-45117,45133,45264,45117,-1,0.0,0.0,0.0
45264-45133-45134,45133,45264,45134,-1,0.0,0.0,0.0
45264-45133-45264,45133,45264,45264,0,0.0,0.0,0.0
45264-45133-45265,45133,45264,45265,-1,0.0,0.0,0.0
45265-45133-45117,45133,45265,45117,-1,0.0,0.0,0.0
45265-45133-45134,45133,45265,45134,-1,0.0,0.0,0.0
45265-45133-45264,45133,45265,45264,-1,0.0,0.0,0.0
45265-45133-45265,45133,45265,45265,0,0.0,0.0,0.0
45135-45139-45135,45139,45135,45135,0,0.0,0.0,0.0
45135-45139-45138,45139,45135,45138,-1,0.0,0.0,0.0
45135-45139-45238,45139,45135,45238,-1,0.0,0.0,0.0
45138-45139-45135,45139,45138,45135,-1,0.0,0.0,0.0
45138-45139-45138,45139,45138,45138,0,0.0,0.0,0.0
45138-45139-45238,45139,45138,45238,0,0.0,0.0,0.0
45238-45139-45135,45139,45238,45135,-1,0.0,0.0,0.0
45238-45139-45138,45139,45238,45138,-1,0.0,0.0,0.0
45238-45139-45238,45139,45238,45238,0,0.0,0.0,0.0
45323-45139-45135,45139,45323,45135,-1,0.0,0.0,0.0
45323-45139-45138,45139,45323,45138,-1,0.0,0.0,0.0
45323-45139-45238,45139,45323,45238,-1,0.0,0.0,0.0
45142-45143-45148,45143,45142,45148,0,0.0,0.0,0.0
45142-45143-45388,45143,45142,45388,-1,0.0,0.0,0.0
45142-45143-45706,45143,45142,45706,-1,0.0,0.0,0.0
45142-45143-55911,45143,45142,55911,-1,0.0,0.0,0.0
45388-45143-45148,45143,45388,45148,-1,0.0,0.0,0.0
45388-45143-45388,45143,45388,45388,0,0.0,0.0,0.0
45388-45143-45706,45143,45388,45706,-1,0.0,0.0,0.0
45388-45143-55911,45143,45388,55911,-1,0.0,0.0,0.0
45706-45143-45148,45143,45706,45148,-1,0.0,0.0,0.0
45706-45143-45388,45143,45706,45388,-1,0.0,0.0,0.0
45706-45143-45706,45143,45706,45706,0,0.0,0.0,0.0
45706-45143-55911,45143,45706,55911,-1,0.0,0.0,0.0
55911-45143-45148,45143,55911,45148,-1,0.0,0.0,0.0
55911-45143-45388,45143,55911,45388,-1,0.0,0.0,0.0
55911-45143-45706,45143,55911,45706,-1,0.0,0.0,0.0
55911-45143-55911,45143,55911,55911,0,0.0,0.0,0.0
45126-45146-45126,45146,45126,45126,0,0.0,0.0,0.0
45126-45146-45145,45146,45126,45145,-1,0.0,0.0,0.0
45126-45146-45147,45146,45126,45147,-1,0.0,0.0,0.0
45126-45146-45236,45146,45126,45236,0,0.0,0.0,0.0
45145-45146-45126,45146,45145,45126,-1,0.0,0.0,0.0
45145-45146-45145,45146,45145,45145,0,0.0,0.0,0.0
45145-45146-45147,45146,45145,45147,0,0.0,0.0,0.0
45145-45146-45236,45146,45145,45236,-1,0.0,0.0,0.0
45147-45146-45126,45146,45147,45126,-1,0.0,0.0,0.0
45147-45146-45145,45146,45147,45145,-1,0.0,0.0,0.0
45147-45146-45147,45146,45147,45147,0,0.0,0.0,0.0
45147-45146-45236,45146,45147,45236,-1,0.0,0.0,0.0
45236-45146-45126,45146,45236,45126,-1,0.0,0.0,0.0
45236-45146-45145,45146,45236,45145,-1,0.0,0.0,0.0
45236-45146-45147,45146,45236,45147,-1,0.0,0.0,0.0
45236-45146-45236,45146,45236,45236,0,0.0,0.0,0.0
45151-45150-45151,45150,45151,45151,0,0.0,0.0,0.0
45151-45150-45183,45150,45151,45183,-1,0.0,0.0,0.0
