IntersectionId,Bound,Direction,X,Y,Link
1241,NB,out,290050.139,5044238.422,[228846050006r]
1241,SB,in,290050.139,5044238.422,[228846050006f]
1241,SB,out,290050.139,5044238.422,[228846050010f]
1241,EB,in,290050.139,5044238.422,4532986340004f
1241,EB,out,290050.139,5044238.422,4532986340005f
1241,WB,in,290050.139,5044238.422,188353440003f
1241,WB,out,290050.139,5044238.422,188353440004f
2984,NB,in,293926.5622,5044208.274,[378140230007r]
2984,NB,out,293926.5622,5044208.274,378140230005r
2984,SB,in,293926.5622,5044208.274,378140230005f
2984,SB,out,293926.5622,5044208.274,[378140230007f]
2984,EB,in,293926.5622,5044208.274,[202975220002f]
2984,EB,out,293926.5622,5044208.274,[202975220003f]
2984,WB,in,293926.5622,5044208.274,4520606760002f
2984,WB,out,293926.5622,5044208.274,4520606760003f
1144,NB,in,295026.783,5044140.45,[4526894280003f]
1144,NB,out,295026.783,5044140.45,[4520620440001f]
1144,SB,in,295026.783,5044140.45,[4520620430001f]
1144,SB,out,295026.783,5044140.45,[4526894270001f]
1144,WB,in,295026.783,5044140.45,8740775050009f
669,SB,in,299841.1651,5044104.567,[3138630110008f]
669,SB,out,299841.1651,5044104.567,[3936583090004f]
669,EB,in,299841.1651,5044104.567,3936588700000r
669,EB,out,299841.1651,5044104.567,3936650700000r
669,WB,in,299841.1651,5044104.567,3936650700000f
669,WB,out,299841.1651,5044104.567,3936588700000f
1055,NB,in,297116.6913,5044059.193,[4548514700000r]
1055,NB,out,297116.6913,5044059.193,[3543453850001r]
1055,SB,in,297116.6913,5044059.193,[3543453850001f]
1055,SB,out,297116.6913,5044059.193,4548514700000f
1055,WB,in,297116.6913,5044059.193,4548514660000f
1055,WB,out,297116.6913,5044059.193,2369417230002f
1134,NB,in,295248.4409,5044046.314,[2234812900004r]
1134,NB,out,295248.4409,5044046.314,8740775090009r
1134,SB,in,295248.4409,5044046.314,8740775090009f
1134,SB,out,295248.4409,5044046.314,[2234812900004f]
1134,EB,in,295248.4409,5044046.314,[4526894270001f]
1134,EB,out,295248.4409,5044046.314,[3290010130004f]
1134,WB,in,295248.4409,5044046.314,1650965960005f
1134,WB,out,295248.4409,5044046.314,4526894280003f
1133,NB,in,294408.8025,5044009.753,[3661931880005r]
1133,NB,out,294408.8025,5044009.753,[3661931880002r]
1133,SB,in,294408.8025,5044009.753,[3661931880002f]
1133,SB,out,294408.8025,5044009.753,[3661931880005f]
1133,EB,in,294408.8025,5044009.753,[4520606770003f]
1133,WB,out,294408.8025,5044009.753,4520606770003r
1042,NB,in,296701.9182,5043950.585,[3614823720001f]
1042,NB,out,296701.9182,5043950.585,[4647355420000f]
1042,SB,in,296701.9182,5043950.585,4647355420000r
1042,SB,out,296701.9182,5043950.585,3614823720001r
1042,EB,in,296701.9182,5043950.585,[6072071850001f]
1042,EB,out,296701.9182,5043950.585,[4647355400000f]
1071,NB,in,297381.3298,5043891.4,[202236800000f]
1071,NB,out,297381.3298,5043891.4,4649446600001f
1071,SB,in,297381.3298,5043891.4,4649446600001r
1071,SB,out,297381.3298,5043891.4,4548672990000r
1071,EB,in,297381.3298,5043891.4,[2369413780002f]
1071,EB,out,297381.3298,5043891.4,[202236800000r]
1071,WB,in,297381.3298,5043891.4,202236800000f
1071,WB,out,297381.3298,5043891.4,2369413780002r
4747,SB,in,295378.1653,5043890.311,[1650966060001f]
4747,SB,out,295378.1653,5043890.311,[1650966040001f]
4747,EB,out,295378.1653,5043890.311,[1650966040001f]
1530,NB,in,297326.5567,5043806.116,[4649446580000f]
1530,NB,out,297326.5567,5043806.116,[4649128570000f]
1530,SB,in,297326.5567,5043806.116,[4649446590000r]
1530,SB,out,297326.5567,5043806.116,[4649446580000r]
1530,WB,in,297326.5567,5043806.116,7260167030000f
1530,WB,out,297326.5567,5043806.116,4649128570000f
1239,NB,in,292527.122,5043731.547,[228844030003r]
1239,NB,out,292527.122,5043731.547,228843590001f
1239,SB,in,292527.122,5043731.547,1428476750009f
1239,SB,out,292527.122,5043731.547,228844030003f
1239,EB,in,292527.122,5043731.547,[4532921250006f]
1239,EB,out,292527.122,5043731.547,[4364280680003f]
1239,WB,in,292527.122,5043731.547,4532921230002f
1239,WB,out,292527.122,5043731.547,4364280690002f
577,NB,in,298438.3203,5043695.537,[4520690360004f]
577,NB,out,298438.3203,5043695.537,4520690350000f
577,SB,in,298438.3203,5043695.537,[4520690300000f]
577,SB,out,298438.3203,5043695.537,4520690320002f
577,EB,out,298438.3203,5043695.537,[3471070650004f]
577,WB,out,298438.3203,5043695.537,272081040005f
1140,NB,in,295437.5211,5043679.851,[202264490003f]
1140,NB,out,295437.5211,5043679.851,[2453882050002f]
1140,SB,in,295437.5211,5043679.851,[2453882050002r]
1140,EB,in,295437.5211,5043679.851,[2453882050002r]
1140,WB,in,295437.5211,5043679.851,4634723000000f
1140,WB,out,295437.5211,5043679.851,4634722990000f
6075,NB,in,297537.8256,5043671.177,[376590240002f]
6075,NB,out,297537.8256,5043671.177,[3678582720001f]
6075,SB,in,297537.8256,5043671.177,[3678582720001r]
6075,SB,out,297537.8256,5043671.177,[376590240002r]
6075,WB,out,297537.8256,5043671.177,7212472720002f
1056,NB,in,296842.3327,5043633.681,[4548496590001f]
1056,NB,out,296842.3327,5043633.681,[2227154060001f]
1056,SB,in,296842.3327,5043633.681,[2227154060001r]
1056,SB,out,296842.3327,5043633.681,[4548496590001r]
1056,EB,in,296842.3327,5043633.681,4548496590001f
1056,WB,in,296842.3327,5043633.681,2227154050001f
1056,WB,out,296842.3327,5043633.681,4548496590001r
2530,SB,in,295398.6897,5043618.898,4634722990000f
2530,SB,out,295398.6897,5043618.898,4634722980001f
2530,EB,in,295398.6897,5043618.898,[202264520002f]
2530,EB,out,295398.6897,5043618.898,[202264520005f]
2530,NB,in,295398.6897,5043618.898,[4634722980001r]
2530,NB,out,295398.6897,5043618.898,[4634722990000r]
681,NB,in,299492.4024,5043585.092,[4522229460000r]
681,NB,out,299492.4024,5043585.092,4522457180001r
681,SB,in,299492.4024,5043585.092,[4522457180001f]
681,SB,out,299492.4024,5043585.092,[4522229460000f]
681,EB,out,299492.4024,5043585.092,4653769340000f
2963,NB,in,293670.9246,5043579.941,[1649747600003f]
2963,NB,out,293670.9246,5043579.941,[1649747600006f]
2963,EB,in,293670.9246,5043579.941,[1650966290001r]
2963,EB,out,293670.9246,5043579.941,[1650966290000r]
2963,WB,in,293670.9246,5043579.941,1650966290000f
2963,WB,out,293670.9246,5043579.941,1650966290001f
2963,SB,out,293670.9246,5043579.941,[1650966290001f]
1118,NB,in,294229.9935,5043571.194,[4638303240001r]
1118,NB,out,294229.9935,5043571.194,4638303240000r
1118,SB,in,294229.9935,5043571.194,4638303240000f
1118,SB,out,294229.9935,5043571.194,4638303240001f
1118,EB,in,294229.9935,5043571.194,1650905810004r
1118,EB,out,294229.9935,5043571.194,1650905810003r
1118,WB,in,294229.9935,5043571.194,1650905810003f
1118,WB,out,294229.9935,5043571.194,1650905810004f
3910,NB,in,295359.4681,5043558.613,[1847789740005f]
3910,NB,out,295359.4681,5043558.613,[4634722980001r]
3910,SB,out,295359.4681,5043558.613,[2473503820002f]
3910,EB,out,295359.4681,5043558.613,[6927886910002f]
3910,WB,out,295359.4681,5043558.613,6927886940001f
3910,SB,in,295359.4681,5043558.613,[4634722980001f]
586,NB,in,298140.8242,5043552.042,[1282460770002f]
586,EB,in,298140.8242,5043552.042,[845068450004f]
586,EB,out,298140.8242,5043552.042,[845068450006f]
566,NB,in,298321.6062,5043519.18,[670332600013f]
566,NB,out,298321.6062,5043519.18,[244244440004f]
566,EB,in,298321.6062,5043519.18,4520650710004f
566,EB,out,298321.6062,5043519.18,[4520650660000f]
566,WB,in,298321.6062,5043519.18,4520650690000f
566,WB,out,298321.6062,5043519.18,4520650740003f
566,SB,out,298321.6062,5043519.18,[4520650740003f]
1431,SB,in,294178.0745,5043445.593,[1649747770002f]
1431,SB,out,294178.0745,5043445.593,[1649747770008f]
1431,EB,in,294178.0745,5043445.593,4638303230000r
1431,EB,out,294178.0745,5043445.593,5540297730000r
1431,WB,in,294178.0745,5043445.593,5540297730000f
1431,WB,out,294178.0745,5043445.593,4638303230000f
655,NB,in,300496.007,5043391.621,[4634334450000f]
655,NB,out,300496.007,5043391.621,[4634334480000f]
655,SB,in,300496.007,5043391.621,[4634334480000r]
655,SB,out,300496.007,5043391.621,[4634334450000r]
655,EB,in,300496.007,5043391.621,1772395810002f
655,EB,out,300496.007,5043391.621,1772395810003f
655,WB,in,300496.007,5043391.621,1772395810003r
655,WB,out,300496.007,5043391.621,1772395810002r
579,NB,in,298397.6969,5043380.632,[3937864940001f]
579,NB,out,298397.6969,5043380.632,[3937864940004f]
579,EB,in,298397.6969,5043380.632,[199377090003f]
579,EB,out,298397.6969,5043380.632,[2382317690002f]
2336,NB,in,293576.0867,5043352.179,[1649747760006f]
2336,NB,out,293576.0867,5043352.179,[1649747760011f]
2336,EB,in,293576.0867,5043352.179,[1650966290006r]
2336,EB,out,293576.0867,5043352.179,[1650966290004r]
2336,WB,in,293576.0867,5043352.179,1650966290004f
2336,WB,out,293576.0867,5043352.179,1650966290006f
1224,NB,out,287362.1346,5043334.04,[6805639850001f]
1224,SB,in,287362.1346,5043334.04,[4621358530004f]
1224,SB,out,287362.1346,5043334.04,1135307310001f
1224,EB,in,287362.1346,5043334.04,4554611390001r
1224,EB,out,287362.1346,5043334.04,4966133370002r
1224,WB,in,287362.1346,5043334.04,4966133370002f
1224,WB,out,287362.1346,5043334.04,4554611390001f
3613,SB,in,294128.0376,5043325.656,[1649747630005f]
3613,SB,out,294128.0376,5043325.656,[1649747630007f]
3613,EB,in,294128.0376,5043325.656,4638303210001r
3613,EB,out,294128.0376,5043325.656,4638303210000r
3613,WB,in,294128.0376,5043325.656,4638303210000f
3613,WB,out,294128.0376,5043325.656,4638303210001f
3613,NB,in,294128.0376,5043325.656,[4638303210001r]
568,NB,in,298342.7813,5043299.563,[199377090001f]
568,NB,out,298342.7813,5043299.563,[199377090003f]
568,EB,in,298342.7813,5043299.563,[3302535560002f]
568,EB,out,298342.7813,5043299.563,[3302535560005f]
1111,NB,out,293551.9325,5043298.324,1650966290006r
1111,SB,in,293551.9325,5043298.324,[1650966290006f]
1111,WB,in,293551.9325,5043298.324,203001340005f
1111,WB,out,293551.9325,5043298.324,203001340006f
2973,NB,in,298153.8766,5043265.421,3303011800001f
2973,NB,out,298153.8766,5043265.421,[3303011800002f]
2973,SB,in,298153.8766,5043265.421,[4638869340000f]
2973,SB,out,298153.8766,5043265.421,[4638869340001f]
2973,EB,in,298153.8766,5043265.421,2367433280000f
2973,EB,out,298153.8766,5043265.421,199376960002f
582,NB,in,298960.8985,5043256.06,[199395030004f]
582,NB,out,298960.8985,5043256.06,[199395030009f]
582,WB,in,298960.8985,5043256.06,1345917590003f
582,WB,out,298960.8985,5043256.06,1345917590004f
2322,NB,in,293817.1144,5043253.513,[1649747760005f]
2322,NB,out,293817.1144,5043253.513,[1649747760006f]
2322,EB,in,293817.1144,5043253.513,[4638516940000r]
2322,EB,out,293817.1144,5043253.513,[4793045230000r]
2322,WB,in,293817.1144,5043253.513,4793045230000f
2322,WB,out,293817.1144,5043253.513,4638516940000f
5006,NB,in,296570.8402,5043218.178,[1307637370001f]
5006,NB,out,296570.8402,5043218.178,[6072071730001f]
5006,EB,out,296570.8402,5043218.178,[3498876860001f]
5006,WB,in,296570.8402,5043218.178,3498876860001r
1120,NB,in,295163.7798,5043181.953,[4563276650002f]
1120,NB,out,295163.7798,5043181.953,4793045410002f
1120,SB,in,295163.7798,5043181.953,4793045410002r
1120,SB,out,295163.7798,5043181.953,4563276650002r
1120,EB,in,295163.7798,5043181.953,4524026640002r
1120,EB,out,295163.7798,5043181.953,4563149010002r
1120,WB,in,295163.7798,5043181.953,4563149010002f
1120,WB,out,295163.7798,5043181.953,4524026640002f
2495,NB,in,294056.5078,5043153.969,[1649747760004f]
2495,NB,out,294056.5078,5043153.969,[1649747760005f]
2495,EB,in,294056.5078,5043153.969,[202318350003r]
2495,EB,out,294056.5078,5043153.969,[202318350001r]
2495,WB,in,294056.5078,5043153.969,202318350001f
2495,WB,out,294056.5078,5043153.969,202318350003f
608,NB,in,298075.406,5043147.483,[4638869380001f]
608,NB,out,298075.406,5043147.483,3303011800000f
608,WB,in,298075.406,5043147.483,199377050008f
608,WB,out,298075.406,5043147.483,3303011790004f
608,SB,in,298075.406,5043147.483,[4638869340003f]
608,SB,out,298075.406,5043147.483,[4523852400001f]
4525,NB,in,295137.5135,5043117.648,[1649747720002f]
4525,NB,out,295137.5135,5043117.648,1649747720004f
4525,EB,in,295137.5135,5043117.648,[4524026630002r]
4525,EB,out,295137.5135,5043117.648,[4524026640002r]
4525,WB,in,295137.5135,5043117.648,4524026640002f
4525,WB,out,295137.514,5043117.65,4524026630002f
584,NB,in,299176.1979,5043113.616,[4524026630002f]
584,NB,out,299176.1979,5043113.616,[199395030004f]
584,SB,out,299176.1979,5043113.616,[273955360002r]
584,EB,in,299176.1979,5043113.616,[4638869630000r]
584,EB,out,299176.1979,5043113.616,3938658650004r
584,WB,in,299176.1979,5043113.616,3938658650004f
584,WB,out,299176.1979,5043113.616,4638869630000f
623,NB,in,300928.392,5043103.065,[4634405720000r]
623,NB,out,300928.392,5043103.065,[4634405700000r]
623,SB,in,300928.392,5043103.065,4634405700000f
623,SB,out,300928.392,5043103.065,4634405720000f
623,WB,in,300928.392,5043103.065,3936749790003f
623,WB,out,300928.392,5043103.065,3936749790004f
604,NB,in,298044.5797,5043100.619,[1739663520002f]
604,SB,in,298044.5797,5043100.619,[4523852400001f]
604,SB,out,298044.5797,5043100.619,[4523852410002f]
604,EB,in,298044.5797,5043100.619,[4638869400004f]
604,EB,out,298044.5797,5043100.619,[1543398630001f]
604,NB,out,298044.5797,5043100.619,[4638869380001f]
1114,NB,out,295460.8872,5043059.037,[4563276650002f]
1114,SB,in,295460.8872,5043059.037,[4563276650002r]
1114,EB,in,295460.8872,5043059.037,3678777490003r
1114,EB,out,295460.8872,5043059.037,3678777490001r
1114,WB,in,295460.8872,5043059.037,3678777490001f
1114,WB,out,295460.8872,5043059.037,3678777490003f
4963,NB,in,294300.9813,5043051.536,[1649747760001f]
4963,NB,out,294300.9813,5043051.536,[1649747760004f]
4963,EB,in,294300.9813,5043051.536,[4793045190000f]
4963,EB,out,294300.9813,5043051.536,[4793045190001f]
4963,WB,in,294300.9813,5043051.536,4793045190001r
4963,WB,out,294300.9813,5043051.536,4793045190000r
569,SB,in,298796.2386,5043006.949,[3938736180002f]
569,SB,out,298796.2386,5043006.949,[3938736180005f]
569,WB,in,298796.2386,5043006.949,7254394700004f
569,WB,out,298796.2386,5043006.949,7254394700005f
2545,NB,in,295086.865,5042996.038,[4687427370003f]
2545,NB,out,295086.865,5042996.038,[4687427360001f]
2545,EB,in,295086.865,5042996.038,4524026650002f
2545,EB,out,295086.865,5042996.038,4524026620002f
2545,WB,in,295086.865,5042996.038,[4524026620002r]
2545,WB,out,295086.865,5042996.038,[4524026650002r]
1232,NB,in,288058.5306,5042971.631,[342282330001f]
1232,NB,out,288058.5306,5042971.631,[4622777560001f]
1232,EB,in,288058.5306,5042971.631,[6528655830001f]
1232,EB,out,288058.5306,5042971.631,[4622777550000r]
1232,WB,in,288058.5306,5042971.631,4622777550000f
1232,WB,out,288058.5306,5042971.631,6302636260003f
3816,NB,in,294545.31,5042951.225,[1649747760000f]
3816,NB,out,294545.31,5042951.225,[1649747760001f]
3816,EB,in,294545.31,5042951.225,[202939670004r]
3816,EB,out,294545.31,5042951.225,[202939670003r]
3816,WB,in,294545.31,5042951.225,202939670003f
3816,WB,out,294545.31,5042951.225,202939670004f
606,NB,in,297933.9402,5042927.708,4548881440004f
606,NB,out,297933.9402,5042927.708,[3301534770002f]
606,SB,in,297933.9402,5042927.708,[1739600410003f]
606,SB,out,297933.9402,5042927.708,4548881490002f
606,EB,in,297933.9402,5042927.708,[3301534740004r]
606,EB,out,297933.9402,5042927.708,[3375092530006r]
606,WB,in,297933.9402,5042927.708,3375092530006f
606,WB,out,297933.9402,5042927.708,3301534740004f
1121,NB,in,295036.5297,5042876.205,[4793045400001f]
1121,NB,out,295036.5297,5042876.205,[4793045400003f]
1121,EB,in,295036.5297,5042876.205,[4524037400002r]
1121,EB,out,295036.5297,5042876.205,[4524026660002r]
1121,WB,in,295036.5297,5042876.205,4524026660002f
1121,WB,out,295036.5297,5042876.205,4524037400002f
580,NB,in,298086.0002,5042828.525,4638869450001f
580,NB,out,298086.0002,5042828.525,[3375092530006f]
580,SB,in,298086.0002,5042828.525,[3375092530006r]
580,SB,out,298086.0002,5042828.525,4638869450001r
580,WB,out,298086.0002,5042828.525,48894470001f
4860,NB,in,294841.4791,5042828.392,[4687462250001f]
4860,NB,out,294841.4791,5042828.392,[1649747760000f]
4860,EB,in,294841.4791,5042828.392,[4634548950000f]
4860,EB,out,294841.4791,5042828.392,[4634548950001f]
4860,WB,in,294841.4791,5042828.392,4634548950001r
4860,WB,out,294841.4791,5042828.392,4634548950000r
3052,NB,in,298913.9718,5042775.129,[4750090700000r]
3052,NB,out,298913.9718,5042775.129,[4750090690000r]
3052,SB,in,298913.9718,5042775.129,4750090690000f
3052,SB,out,298913.9718,5042775.129,4750090700000f
3052,EB,in,298913.9718,5042775.129,[199376960018f]
3052,EB,out,298913.9718,5042775.129,[1321821180000f]
3023,NB,in,294990.4279,5042767.369,[4687462260004f]
3023,NB,out,294990.4279,5042767.369,[4687462250001f]
3023,EB,in,294990.4279,5042767.369,[4523793800002r]
3023,EB,out,294990.4279,5042767.369,[4524037410002r]
3023,WB,in,294990.4279,5042767.369,4524037410002f
3023,WB,out,294990.4279,5042767.369,4523793800002f
4794,NB,in,294815.446,5042766.311,[4523793760002f]
4794,NB,out,294815.446,5042766.311,[4634548880000f]
4794,EB,in,294815.446,5042766.311,4634548910000f
4794,EB,out,294815.446,5042766.311,4634548950000f
4794,WB,in,294815.446,5042766.311,4634548950000r
4794,WB,out,294815.446,5042766.311,4634548910000r
596,NB,in,298633.117,5042746.616,[4638869510002r]
596,NB,out,298633.117,5042746.616,[4638869470001r]
596,SB,in,298633.117,5042746.616,[4638869470001f]
596,SB,out,298633.117,5042746.616,[4638869510002f]
596,WB,in,298633.117,5042746.616,4753085540000f
596,WB,out,298633.117,5042746.616,4753085530000f
2667,NB,in,297807.2523,5042729.257,[4651530020000f]
2667,NB,out,297807.2523,5042729.257,4651530020001f
2667,SB,in,297807.2523,5042729.257,3301534750001f
2667,SB,out,297807.2523,5042729.257,[3301534750003f]
2667,EB,in,297807.2523,5042729.257,[175868590002f]
2667,EB,out,297807.2523,5042729.257,[175868590005f]
2667,WB,in,297807.2523,5042729.257,[175868590002f]
598,NB,in,298816.5749,5042625.639,[4638869460001r]
598,NB,out,298816.5749,5042625.639,[4638869510002r]
598,SB,in,298816.5749,5042625.639,[4638869510002f]
598,SB,out,298816.5749,5042625.639,[4638869460001f]
598,EB,in,298816.5749,5042625.639,4539401070004r
598,EB,out,298816.5749,5042625.639,4539401070002r
598,WB,in,298816.5749,5042625.639,4539401070002f
598,WB,out,298816.5749,5042625.639,4539401070004f
8788,NB,in,288723.87,5042591.487,[228917580004r]
8788,NB,out,288723.87,5042591.487,[5624851690000r]
8788,SB,in,288723.87,5042591.487,[5624851690000f]
8788,SB,out,288723.87,5042591.487,[228917580004f]
8788,EB,in,288723.87,5042591.487,[4365289950001f]
8788,EB,out,288723.87,5042591.487,4622856010001f
8788,WB,in,288723.87,5042591.487,4622856000001f
8788,WB,out,288723.87,5042591.487,4365239350000f
595,NB,in,298505.7526,5042556.153,[3089016230002f]
595,NB,out,298505.7526,5042556.153,[4522690460003f]
595,SB,in,298505.7526,5042556.153,[4522690460003r]
595,SB,out,298505.7526,5042556.153,[3089016230002r]
595,EB,in,298505.7526,5042556.153,4365239350000f
595,WB,in,298505.7526,5042556.153,4753085460003f
1690,NB,in,298764.0808,5042545.563,[4539401160001r]
1690,NB,out,298764.0808,5042545.563,[4539401070004r]
1690,SB,in,298764.0808,5042545.563,4539401070004f
1690,SB,out,298764.0808,5042545.563,4539401160001f
1690,EB,in,298764.0808,5042545.563,[3937884010002f]
1690,EB,out,298764.0808,5042545.563,[3937884010003f]
575,NB,in,298995.9045,5042510.116,[4638869500002r]
575,NB,out,298995.9045,5042510.116,[4638869460001r]
575,SB,in,298995.9045,5042510.116,[4638869460001f]
575,SB,out,298995.9045,5042510.116,[4638869500002f]
575,EB,in,298995.9045,5042510.116,3089016240004f
575,EB,out,298995.9045,5042510.116,3089016240005f
602,NB,in,298692.4951,5042435.613,[4539981950000f]
602,NB,out,298692.4951,5042435.613,[3089016230002f]
602,SB,in,298692.4951,5042435.613,[3089016230002r]
602,SB,out,298692.4951,5042435.613,[4539981950000r]
602,EB,in,298692.4951,5042435.613,4651840610001r
602,EB,out,298692.4951,5042435.613,4753085620000r
602,WB,in,298692.4951,5042435.613,4753085620000f
602,WB,out,298692.4951,5042435.613,4651840610001f
614,NB,in,300608.3423,5042363.139,[4909980390011f]
614,NB,out,300608.3423,5042363.139,[4909980390012f]
614,EB,in,300608.3423,5042363.139,[4634334300000r]
614,EB,out,300608.3423,5042363.139,4634334310007r
614,WB,in,300608.3423,5042363.139,4634334310007f
614,WB,out,300608.3423,5042363.139,4634334300000f
1698,NB,in,298618.0894,5042320.554,[7966660090002f]
1698,NB,out,298618.0894,5042320.554,[1433106270005f]
1698,EB,in,298618.0894,5042320.554,[4651840580001r]
1698,EB,out,298618.0894,5042320.554,[4651840610002r]
1698,WB,in,298618.0894,5042320.554,4651840610002f
1698,WB,out,298618.0894,5042320.554,4651840580001f
574,NB,in,298872.7618,5042316.419,[3299151320000f]
574,NB,out,298872.7618,5042316.419,[4539981950000f]
574,SB,in,298872.7618,5042316.419,[4539981950000r]
574,SB,out,298872.7618,5042316.419,[3299151320000r]
574,EB,in,298872.7618,5042316.419,48894410013f
574,EB,out,298872.7618,5042316.419,4510729450000f
531,SB,in,298550.7997,5042214.935,[4651840580003f]
531,SB,out,298550.7997,5042214.935,[199080730005f]
531,EB,in,298550.7997,5042214.935,3937859980000r
531,EB,out,298550.7997,5042214.935,4651840580003r
531,WB,in,298550.7997,5042214.935,4651840580003f
531,WB,out,298550.7997,5042214.935,3937859980000f
502,NB,in,299128.616,5042150.042,[3296921080000f]
502,NB,out,299128.616,5042150.042,[3299151320000f]
502,SB,in,299128.616,5042150.042,[3299151320000r]
502,SB,out,299128.616,5042150.042,3296921080000r
502,EB,out,299128.616,5042150.042,4510724020001f
502,WB,in,299128.616,5042150.042,4510724020001r
502,WB,out,299128.616,5042150.042,199080780001f
1869,SB,in,298484.842,5042115.539,[199080790004f]
1869,SB,out,298484.842,5042115.539,[199080790006f]
1869,EB,in,298484.842,5042115.539,4651919130000r
1869,EB,out,298484.842,5042115.539,3937859980001r
1869,WB,in,298484.842,5042115.539,3937859980001f
1869,WB,out,298484.842,5042115.539,4651919130000f
485,NB,in,299313.9781,5042031.745,[4539893190001f]
485,NB,out,299313.9781,5042031.745,4651962920000f
485,SB,in,299313.9781,5042031.745,4651962920000r
485,SB,out,299313.9781,5042031.745,[4539893190001r]
485,EB,out,299313.9781,5042031.745,[199039280001f]
429,NB,in,300516.7378,5041836.996,[4584464660002f]
429,NB,out,300516.7378,5041836.996,[3297959780003f]
429,SB,in,300516.7378,5041836.996,[3297959780003r]
429,SB,out,300516.7378,5041836.996,[4584464660002r]
429,EB,in,300516.7378,5041836.996,1652650500006f
429,EB,out,300516.7378,5041836.996,5375743280001f
429,WB,in,300516.7378,5041836.996,3949084470010f
429,WB,out,300516.7378,5041836.996,5375743300000f
504,NB,in,300260.7078,5041828.619,[4917812920000f]
504,NB,out,300260.7078,5041828.619,[4917812920001f]
504,EB,in,300260.7078,5041828.619,[199377150013f]
504,EB,out,300260.7078,5041828.619,[4917812910001f]
445,NB,in,300183.9215,5041315.473,[393682420002f]
445,NB,out,300183.9215,5041315.473,199080760002f
445,EB,in,300183.9215,5041315.473,[4582458700000f]
445,EB,out,300183.9215,5041315.473,[4582458690001f]
445,WB,in,300183.9215,5041315.473,4542453820001f
445,WB,out,300183.9215,5041315.473,4542387840000f
488,NB,in,299939.9066,5041312.546,[489219970003f]
488,NB,out,299939.9066,5041312.546,[489219970005f]
488,WB,in,299939.9066,5041312.546,199080710004f
488,WB,out,299939.9066,5041312.546,199080710006f
13146,NB,in,291330.669,5041307.005,[4365390420000r]
13146,SB,out,291330.669,5041307.005,[4365390420000f]
13146,EB,in,291330.669,5041307.005,[4750849120000r]
13146,EB,out,291330.669,5041307.005,[4651436550001f]
13146,WB,in,291330.669,5041307.005,4651436550001r
13146,WB,out,291330.669,5041307.005,4750849120000f
12000,NB,in,278225.5407,5041297.475,[1312497290016r]
12000,NB,out,278225.5407,5041297.475,[1312497290014r]
12000,SB,in,278225.5407,5041297.475,[1312497290014f]
12000,SB,out,278225.5407,5041297.475,[1312497290016f]
12000,EB,in,278225.5407,5041297.475,[1650860090018f]
12000,WB,out,278225.5407,5041297.475,1650860090018r
185,NB,in,295196.8947,5041290.896,[4634327830003f]
185,NB,out,295196.8947,5041290.896,[3312475800001f]
185,SB,in,295196.8947,5041290.896,[3312475800001r]
185,SB,out,295196.8947,5041290.896,[4634327830003r]
185,EB,in,295196.8947,5041290.896,[199364130004r]
